round,left_x,left_y,right_x,right_y,rel_x,rel_y,dist,angle,left_velocity,right_velocity,rel_velocity,target
45,-370.432739645504,40.6828095247981,-358.999377578556,-134.75033378984,-11.4333620669477,175.433143314638,175.80531715909,-3.72881808988628,0.198610515604039,-0.0800596798522245,0.278670195456264,4
46,-305.859385189399,46.4209345655614,-378.556568360829,-136.978568750841,72.6971831714292,183.399503316402,197.282179270616,21.6227320074669,0.211630191095867,-0.0640959736010641,0.275726164696931,4
47,-265.546162430619,39.3677733138241,-403.449266329386,-140.417240247342,137.903103898766,179.785013561166,226.583135219951,37.489810996322,0.13212098253205,-0.0815823565671893,0.21370333909924,4
48,-239.086174145953,36.9335748807521,-417.852418874883,-139.261428683082,178.76624472893,176.195003563834,251.002090699148,45.415027530289,0.0867189326657171,-0.0472043298859208,0.133923262551638,4
49,-258.989460116014,42.1404179617887,-433.358110635323,-143.641263043303,174.368650519309,185.781681005092,254.792580898664,43.1849254118337,-0.065230252458747,-0.0508177488683246,-0.0144125035904224,1
50,-274.07742541986,41.8160154945711,-449.839244768613,-138.829839169637,175.761819348753,180.645854664208,252.041944819004,44.2148959840318,-0.0494487084865822,-0.0540146256220234,0.00456591713544126,1
51,-301.348401477192,45.248087294258,-470.727727124689,-133.903753449897,169.379325647497,179.151840744155,246.545610382379,43.3938962788675,-0.0893768323327117,-0.0684590966344188,-0.0209177356982929,1
52,-327.361458237057,48.6490315676658,-486.964498571241,-132.227477345862,159.603040334184,180.876508913528,241.224878403246,41.4247557324788,-0.0852541767335322,-0.0532137608918797,-0.0320404158416526,1
53,-354.756209134732,50.5839804014274,-439.134301906062,-126.129027419479,84.3780927713295,176.713007820906,195.824282643493,25.5238500073339,-0.0897824871625619,0.156756819367123,-0.246539306529685,2
54,-390.893703151736,52.9746986911263,-368.378012794085,-119.972990339123,-22.5156903576508,172.94768903025,174.407165716279,-7.41749684849397,-0.118435612164814,0.231893899769156,-0.350329511933969,2
55,-428.652243047213,54.5835785300753,-296.068190461553,-115.414143167058,-132.58405258566,169.997721697134,215.587004205386,-37.9512613757766,-0.123748364644936,0.23698538889976,-0.360733753544696,2
56,-460.323784310533,55.7761783402329,-269.009883641124,-106.456189121668,-191.31390066941,162.232367461901,250.839290466302,-49.7023725409092,-0.103799072950647,0.0886798384778142,-0.192478911428462,2
57,-482.380891769104,54.7639331627837,-289.957377752257,-103.523563970513,-192.423514016847,158.287497133297,249.162076759918,-50.5593010400582,-0.0722891029248382,-0.0686524994567563,-0.00363660346808188,3
58,-492.383346635663,51.4721844840088,-292.46266084507,-110.097690158748,-199.920685790593,161.569874642757,257.046892607277,-51.0559008118378,-0.0327816551063133,-0.00821071700776833,-0.024570938098545,3
59,-476.940656906143,48.1446248031375,-323.807221309926,-120.610730654143,-153.133435596217,168.75535545728,227.877640616656,-42.2214989924107,0.0506112684716433,-0.102727438846355,0.153338707317998,4
60,-389.469598458731,49.2155524479179,-347.786462729025,-126.828999581468,-41.6831357297069,176.044552029386,180.912045213934,-13.3209481836177,0.286674232282098,-0.0785886297312826,0.365262862013381,4
61,-319.80164267688,55.4414165242684,-367.860784737191,-130.850363393867,48.0591420603113,186.291779918135,192.391029938093,14.4656353333496,0.228327038599091,-0.0657907992931684,0.294117837892259,4
62,-268.673645865455,60.2481202166939,-398.690945547925,-135.516763438436,130.01729968247,195.76488365513,235.007208164405,33.5901352644153,0.167564900827725,-0.10104156550094,0.268606466328665,4
63,-260.054631235104,47.4924207733434,-418.498011776704,-134.054858025732,158.443380541599,181.547278799076,240.964145210028,41.1124700600164,0.0282476220825592,-0.0649149056348701,0.0931625277174293,4
64,-283.324124689434,51.1730602092565,-439.941182899319,-129.562790014967,156.617058209885,180.735850224223,239.153403652533,40.9106394305372,-0.0762625294585143,-0.0702770119440719,-0.00598551751444248,1
65,-297.600898482747,54.1150847617355,-451.1410376858,-120.523483328367,153.540139203053,174.638568090102,232.536456950419,41.3215480672871,-0.0467901410970572,-0.036705966860064,-0.0100841742369932,1
66,-312.1599074297,57.804524987557,-460.089693580192,-116.669022495698,147.929786150493,174.473547483255,228.744924319474,40.2934012855033,-0.0477151275717674,-0.0293279754928757,-0.0183871520788917,1
67,-329.830601177442,64.0382371751611,-454.48533437501,-110.727576713068,124.654733197568,174.765813888229,214.666933207171,35.4990199366013,-0.0579132418646986,0.0183675080774827,-0.0762807499421813,1
68,-349.900145044656,72.0110313931579,-383.681962404117,-105.880201641913,33.7818173594608,177.891233035071,181.07043374015,10.7525216615014,-0.0657751396005385,0.232048207292959,-0.297823346893498,2
69,-368.771532077278,78.2155630840956,-319.845614419362,-92.8554750762654,-48.9259176579156,171.071038160361,177.92988932704,-15.9604058829581,-0.0618483471641963,0.20921475485774,-0.271063102021936,2
70,-394.780327744064,79.3161699420701,-275.029534445958,-89.6385011810533,-119.750793298106,168.954671123123,207.089191871156,-35.3280487225001,-0.0852402115934192,0.146878470985839,-0.232118682579259,2
71,-416.521686682106,78.0829494281762,-265.05361653216,-88.8307227624622,-151.468070149946,166.913672190638,225.394654415567,-42.2225966060002,-0.0712542810497712,0.0326946839332765,-0.103948964983048,2
72,-433.155310620092,76.8010772551408,-285.624404449293,-93.6598365430034,-147.530906170799,170.460913798144,225.437999034048,-40.8756088777981,-0.0545143897550758,-0.0674178972823031,0.0129035075272274,3
73,-438.955381263604,67.7882293887754,-293.824951347142,-102.566570369966,-145.130429916461,170.354799758742,223.793653816586,-40.4286860837168,-0.0190089251053282,-0.0268761522721003,0.00786722716677206,3
74,-451.877339570279,64.6908575240742,-322.632792438657,-108.89969437911,-129.244547131622,173.590551903185,216.420499660523,-36.6690385730274,-0.0423499217100983,-0.0944136937999846,0.0520637720898863,3
75,-460.803934595782,65.5769882799138,-347.271626058361,-116.752569044056,-113.532308537421,182.32955732397,214.7874590282,-31.9095466361863,-0.0292556740623867,-0.0807503514605546,0.0514946773981679,3
76,-445.466499272338,62.0928268770831,-367.189865344098,-120.253388375731,-78.2766339282401,182.346215252814,198.437329240648,-23.2326282674739,0.0502663117900666,-0.0652792598717951,0.115545571661862,4
77,-373.348657200749,63.8503598083122,-386.680852398006,-124.061212349932,13.3321951972575,187.911572158244,188.383933443807,4.05829522295628,0.236356200287023,-0.0638790000861689,0.300235200373192,4
78,-319.035210472838,67.6456298283356,-423.448670125116,-124.849855331157,104.413459652278,192.495485159492,218.990142160204,28.4763030936781,0.178004770031214,-0.120501410485896,0.298506180517109,4
79,-295.421997030019,64.0291376162882,-460.548853084501,-122.763136906139,165.126856054482,186.792274522428,249.315527819066,41.4771101288496,0.0773890239307349,-0.121590691323363,0.198979715254098,4
80,-300.773543904277,62.0099634598366,-496.531631116844,-118.1922550596,195.758087212567,180.202218519437,266.071547273379,47.3693392709322,-0.017538950813336,-0.117928552036452,0.100389601223116,1
81,-325.965463685333,71.5289145913021,-514.118602721308,-104.712532826776,188.153139035976,176.241447418078,257.803513391712,46.8722745661908,-0.0825630144545249,-0.0576388541806412,-0.0249241602738837,1
82,-345.004707291108,78.1583290466092,-517.587644557792,-90.7067353138054,172.582937266684,168.865064360415,241.454509581087,45.6238431836097,-0.062398473744305,-0.0113693022912979,-0.051029171453007,1
83,-370.082328369553,88.4066154369129,-461.63163157213,-85.0881107230487,91.5493032025774,173.494726159962,196.167517500216,27.8196127299428,-0.0821884163485541,0.183388052562274,-0.265576468910828,2
84,-396.730142880293,93.9268022331735,-379.988687465262,-82.4867241615469,-16.7414554150307,176.41352639472,177.206119037786,-5.42107352305404,-0.0873345070067372,0.267573397858879,-0.354907904865616,2
85,-422.146309691473,92.6369603351616,-313.618670367801,-88.0785574368981,-108.527639323673,180.71551777206,210.799304697128,-30.9866738684036,-0.0832979529169564,0.217518503098981,-0.300816456015937,2
86,-453.461087171505,89.2169839180625,-280.459890232958,-86.6021025224274,-173.001196938547,175.81908644049,246.661235906533,-44.5371551733017,-0.102629829254552,0.108673291569712,-0.211303120824265,2
87,-478.7722361592,85.9182629695882,-281.706750883633,-90.7959305932216,-197.065485275567,176.71419356281,264.69361853556,-48.1165228768795,-0.0829537716019239,-0.00408641242188681,-0.0788673591800371,3
88,-491.574167279965,77.1467683941322,-287.176255417926,-98.6764501969825,-204.39791186204,175.823218591115,269.615115617246,-49.2978606574531,-0.0419565492965905,-0.0179255406435307,-0.0240310086530598,3
89,-481.063558129509,69.4615058344793,-310.513721596215,-107.541308936138,-170.549836533294,177.002814770617,245.799192794148,-43.9363167273113,0.0344470601191576,-0.0764853006105189,0.110932360729676,3
90,-396.793032378921,60.2130012844987,-346.220751960091,-118.338731367242,-50.5722804188304,178.551732651741,185.575528504433,-15.8140320051333,0.276184931363127,-0.117024827392385,0.393209758755511,4
91,-324.47689311032,61.608785137769,-378.58143010868,-120.57918651251,54.1045369983607,182.187971650279,190.051987460931,16.5398905480313,0.237006091779435,-0.106057623276073,0.343063715055508,4
92,-279.017261232232,66.5982989698448,-409.679148148579,-121.40587574319,130.661886916347,188.004174713035,228.949991050599,34.7990920302136,0.148987622875427,-0.101918447118974,0.250906069994401,4
93,-273.559523379528,59.5770589786568,-442.425921896286,-118.00893120005,168.866398516758,177.585990178707,245.056410762445,43.5582712956634,0.0178869769806392,-0.107322997920314,0.125209974900954,4
94,-294.380018674011,62.0216910766971,-471.492645611031,-112.893539541373,177.11262693702,174.91523061807,248.926134671924,45.3576418659022,-0.0682362784928163,-0.0952621456031673,0.0270258671103509,1
95,-319.212760113556,73.9611458575638,-497.733848234526,-99.7334044029666,178.52108812097,173.69455026053,249.077449188206,45.7850955809784,-0.0813858573795725,-0.0860018930806932,0.0046160357011207,1
96,-348.075710115209,84.0588193029566,-488.732515872823,-83.7912206951184,140.656805757614,167.850039998075,218.993088779738,39.9627012146599,-0.0945943055907468,0.02950061529047,-0.124094920881217,1
97,-382.781518355459,94.7257187619947,-409.74534289663,-84.5369595449816,26.9638245411716,179.262678306976,181.279220176162,8.55402771103632,-0.113743461089873,0.258869477230537,-0.37261293832041,2
98,-424.949365279582,96.2297981554031,-342.340823023119,-87.5547728188605,-82.608542256464,183.784570974264,201.496748812312,-24.2032371223826,-0.138199255371191,0.220908942112545,-0.359108197483736,2
99,-465.135628364894,92.0672039080206,-294.025978347629,-83.7344637077522,-171.109650017265,175.801667615773,245.325780678504,-44.2251148881545,-0.131704889854445,0.158345185836545,-0.29005007569099,2
100,-497.974420165001,85.4333921002338,-279.484467904108,-86.7533612219913,-218.489952260893,172.186753322225,278.183639451741,-51.7591931505861,-0.107624574293073,0.0476577786597248,-0.155282352952798,2
101,-522.351370605716,73.4569933117627,-301.647935549629,-86.8113841827233,-220.703435056088,160.268377494486,272.756226455551,-54.0139446032468,-0.0798920657530655,-0.0726376836494863,-0.00725438210357923,3
102,-530.859271349788,72.2604263937271,-320.429984008647,-93.7539494968727,-210.429287341142,166.0143758906,268.032195777385,-51.7289652253088,-0.0278834617693063,-0.0615555524106436,0.0336720906413374,3
103,-475.257183565735,69.9335186773587,-354.118821517013,-102.374584034662,-121.138362048723,172.308102712021,210.629022264416,-35.1085014161759,0.182228111922966,-0.110410480913449,0.292638592836415,4
104,-392.94043904688,68.7146408902023,-395.625032507344,-109.400034653003,2.68459346046404,178.114675543205,178.134905860444,0.863512388755494,0.269781685025473,-0.136030835590559,0.405812520616032,4
105,-312.179399853712,70.9718889084,-439.507613259954,-114.058345960282,127.328213406241,185.030234868682,224.607795378488,34.5337324660609,0.264683077122302,-0.143819057081317,0.408502134203619,4
106,-281.510987186734,63.4885272391638,-487.416068465236,-114.782607017544,205.905081278501,178.271134256708,272.355465899768,49.1142221921946,0.100511458448878,-0.157013300851419,0.257524759300297,4
107,-293.260898261479,61.729236065684,-526.387411382248,-108.754493371406,233.126513120769,170.48372943709,288.812522447741,53.822265904928,-0.0385086998662586,-0.127723157922611,0.0892144580563526,1
108,-320.447112093397,73.5748753491252,-535.947008184311,-102.70474142584,215.499896090914,176.279616774966,278.414634143975,50.7167220431979,-0.0890990359240652,-0.0313302493739168,-0.0577687865501484,1
109,-360.255092714084,84.1072392461123,-486.773089410567,-96.9535792562722,126.517996696484,181.060818502384,220.884185683006,34.9442970860516,-0.130465121672182,0.161160681749842,-0.291625803422023,2
110,-405.579861262308,94.290313380474,-412.210130648033,-96.4898058819247,6.63026938572426,190.780119262399,190.895296898332,1.99042553476802,-0.148545627062896,0.24436973027807,-0.392915357340966,2
111,-454.131218575055,93.1058378912066,-347.77091403333,-98.1623726208689,-106.360304541725,191.268210512075,218.851645492329,-29.0775326356651,-0.15912032312097,0.211190572970896,-0.370310896091867,2
112,-504.800797166607,85.4646146547132,-318.119597862845,-95.1953289726926,-186.681199303761,180.659943627406,259.784305540092,-45.9390770724586,-0.16606249884953,0.0971780660964315,-0.263240564945961,2
113,-544.058280067527,75.8558961122851,-323.270736788078,-101.007985439271,-220.787543279448,176.863881551556,282.892155891352,-51.3032079484374,-0.12866094193561,-0.0168821416246767,-0.111778800310934,3
114,-557.66461259453,61.3837415734142,-334.038113862324,-109.463460721982,-223.626498732206,170.847202295397,281.420641509093,-52.6207294267264,-0.0445928630633725,-0.0352885812889426,-0.00930428177442988,3
115,-520.534692406897,55.261686262639,-353.07292389989,-119.187130533296,-167.461768507007,174.448816795935,241.817769390498,-43.8293060132703,0.121688150954349,-0.0623839433409321,0.184072094295281,4
116,-416.907917229201,53.6964532098148,-368.927984748488,-129.610389053933,-47.9799324807132,183.306842263747,189.482116152317,-14.667909503387,0.339622347611074,-0.0519627574792682,0.391585105090343,4
117,-324.37059678111,51.2185563972569,-383.817853424451,-131.39570663137,59.4472566433407,182.614263028627,192.046727084603,18.0318600754895,0.303278201587646,-0.0487994743316067,0.352077675919252,4
118,-279.69802512653,47.2149173336857,-391.03681221998,-128.792265593461,111.33878709345,176.007182927146,208.26630537221,32.3166648424405,0.146408142423966,-0.0236591337445462,0.170067276168512,4
119,-267.151111283786,44.7429464848522,-409.023778974511,-125.654988525288,141.872667690725,170.39793501014,221.728009266766,39.7806356101771,0.0411207656249054,-0.0589497826705605,0.100070548295466,4
120,-287.983830416283,43.9124932827734,-424.48756322496,-119.644660623725,136.503732808677,163.557153906499,213.035705140469,39.8481548707049,-0.0682763404223334,-0.0506804028310551,-0.0175959375912783,1
121,-309.161017384972,53.1701502563499,-433.309957442277,-113.085231049356,124.148940057304,166.255381305705,207.494123122699,36.7500350549677,-0.0694052858614173,-0.0289141704013979,-0.0404911154600195,1
122,-327.997287192533,60.0695458228152,-435.790034747089,-106.200188323835,107.792747554557,166.26973414665,198.153730518903,32.9553605140864,-0.0617332553416775,-0.00812810854215183,-0.0536051467995257,1
123,-344.242988871454,68.300738412087,-424.407968272462,-99.7855825845854,80.1649794010079,168.086320996672,186.224153182557,25.4977553295404,-0.0532430284868292,0.0373031403336612,-0.0905461688204904,1
124,-365.136226737884,78.9265900477886,-365.356583676347,-99.7352936250203,0.220356938462942,178.661883672809,178.662019564027,0.070667094171286,-0.0684746821584077,0.193532702642025,-0.262007384800433,2
125,-382.524665316167,87.2454866234465,-318.787252965164,-94.1682327445209,-63.7374123510029,181.413719367967,192.284672577201,-19.3582792425942,-0.0569881897909203,0.152624506510866,-0.209612696301786,2
126,-397.605698696631,88.3444404559379,-279.896984086257,-89.7403373411726,-117.708714610374,178.08477779711,213.470207706538,-33.463511545864,-0.0494259900714987,0.127457449035074,-0.176883439106572,2
127,-415.985049993304,89.3420049569905,-262.313002441409,-85.8658320132794,-153.672047551895,175.20783697027,233.051248300867,-41.2534931841897,-0.0602357684511642,0.0576290550037202,-0.117864823454884,2
128,-427.056131333184,88.94107963069,-277.864123824919,-87.5363918122667,-149.192007508265,176.477471442957,231.089924123155,-40.2107907672373,-0.0362839297932004,-0.0509666381415041,0.0146827083483037,3
129,-429.305341835847,84.4610577911893,-283.471149281746,-92.6061888950474,-145.834192554101,177.067246686237,229.39141563483,-39.4751797904527,-0.00737147469730707,-0.0183762463465383,0.0110047716492312,3
130,-435.571361703691,86.9753807060572,-303.494209470147,-99.5222626214877,-132.077152233544,186.497643327545,228.529527870801,-35.3060280916139,-0.0205360089035461,-0.0656227958062149,0.0450867869026688,3
131,-445.037475664454,86.6770305027167,-315.697036168806,-102.579607534702,-129.340439495648,189.256638037418,229.231377281021,-34.3492073964823,-0.0310238723591983,-0.0399930678512667,0.00896919549206844,3
132,-445.801758780293,88.0861532156338,-332.895038604169,-107.840533551924,-112.906720176124,195.926686767558,226.130922362781,-29.9535677602826,-0.00250483164795602,-0.0563640618103138,0.0538592301623578,3
133,-414.075227439205,81.7716302702366,-356.873005547178,-113.476656334826,-57.2022218920261,195.248286605063,203.455124318846,-16.3290910663402,0.103979295284834,-0.0785844528131021,0.182563748097936,4
134,-353.576963387,79.2238365429303,-379.254028001142,-121.090111388286,25.677064614142,200.313947931217,201.952938535167,7.30457460254078,0.198274648888491,-0.0733506892858265,0.271625338174318,4
135,-311.223145396475,72.3810311185999,-410.116385054808,-124.503853110349,98.8932396583326,196.884884228949,220.325964171196,26.6699048698392,0.138808749684322,-0.101147084210656,0.239955833894977,4
136,-290.618737203488,65.4152164881598,-441.762560629837,-123.425666474389,151.143823426348,188.840882962548,241.878759790954,38.6729628269578,0.0675280830619267,-0.103715940434059,0.171244023495986,4
137,-287.763929421724,68.5797341201459,-477.475473641141,-119.834858725033,189.711544219417,188.414592845179,267.37712842936,45.1965205292342,0.00935623557867694,-0.117044106951424,0.126400342530101,4
138,-318.989057115977,76.9818452639757,-507.298308754935,-114.749469234686,188.309251638958,191.731314498662,268.740155563342,44.4840959684919,-0.102336014546365,-0.0977401955855173,-0.00459581896084769,1
139,-339.646356947423,80.3654209634163,-510.903731067244,-102.064311047275,171.257374119822,182.429732010692,250.219294443713,43.1907280193002,-0.0677014280530425,-0.0118162703387833,-0.0558851577142592,1
140,-373.644903451426,86.1629741049925,-478.199640529926,-97.4286459838837,104.5547370785,183.591620088876,211.276065876882,29.6613501136222,-0.111425509085408,0.107183109632846,-0.218608618718254,2
141,-419.67971848932,91.6122266945977,-409.615903810534,-91.6164012642687,-10.0638146787862,183.228627958866,183.504796857133,-3.14380633640773,-0.15087270570952,0.224773661369259,-0.375646367078779,2
142,-468.653637314616,93.2631138788676,-356.295832302306,-87.0671542223342,-112.35780501231,180.330268101202,212.469484728127,-31.9256637734023,-0.16050520972635,0.17474912086536,-0.33525433059171,2
143,-514.745632870411,89.4398608957133,-330.0191011839,-77.7289323763317,-184.72653168651,167.168793272045,249.137104729422,-47.8563913381444,-0.151060106906688,0.0861183327829607,-0.237178439689649,2
144,-558.631282964013,89.2568054530485,-328.44024158832,-78.7958561608756,-230.191041375693,168.052661613924,285.008092174854,-53.8684123303541,-0.143829116419666,0.0051744928034262,-0.149003609223092,2
145,-595.842924625632,79.2250047733106,-352.916176886262,-79.5322440844562,-242.92674773937,158.757248857767,290.202117208187,-56.8346205994439,-0.121955981722968,-0.0802164748599931,-0.041739506862975,3
146,-596.703470334722,66.978120406597,-387.740034898744,-91.0894544003909,-208.963435435978,158.067574806988,262.013502618794,-52.8948077975974,-0.00282031891320174,-0.114130352804991,0.111310033891789,3
147,-491.26202805948,76.3238594248915,-437.016610408396,-108.01047874171,-54.2454176510842,184.334338166601,192.150236959155,-16.3979609178282,0.345569666716048,-0.16149712492862,0.507066791644668,4
148,-393.141637199069,81.9860792603017,-484.563969537492,-112.834376777272,91.4223323384232,194.820456037574,215.204676856441,25.1390004107492,0.321575938606469,-0.155829858667706,0.477405797274175,4
